QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:,,
Sample Rate:,48000, Hz,
Measurement Type,Time Waveform,
Channel Name,DT9857E-16-xAO(00).Ain 1,
X Axis Units,Sec,
Y Axis Units,V,
Seconds,Real,
 0.0111666667,-0.0026416779,
 0.0111875000,-0.0023198128,
 0.0112083333,-0.0030255318,
 0.0112291667,-0.0010287762,
 0.0112500000,-0.0012826920,
 0.0112708333,-5.84126E-005,
 0.0112916667, 5.67436E-004,
 0.0113125000, 0.0010275841,
 0.0113333333, 0.0019264221,
 0.0113541667, 0.0016129017,
 0.0113750000, 0.0042390823,
 0.0113958333, 0.0030732155,
 0.0114166667, 0.0038528442,
 0.0114375000, 0.0048148632,
 0.0114583333, 0.0051319599,
 0.0114791667, 0.0053083897,
 0.0115000000, 0.0050580502,
 0.0115208333, 0.0054967403,
 0.0115416667, 0.0053167343,
 0.0115625000, 0.0059974194,
 0.0115833333, 0.0050902367,
 0.0116041667, 0.0055789948,
 0.0116250000, 0.0049650669,
 0.0116458333, 0.0047981739,
 0.0116666667, 0.0039434433,
 0.0116875000, 0.0031149387,
 0.0117083333, 0.0036776066,
 0.0117291667, 0.0012302399,
 0.0117500000, 0.0019741058,
 0.0117708333, 0.0010597706,
 0.0117916667,-2.28882E-004,
 0.0118125000, 1.74046E-004,
 0.0118333333,-8.35657E-004,
 0.0118541667,-0.0021088123,
 0.0118750000,-0.0022888184,
 0.0118958333,-0.0033748150,
 0.0119166667,-0.0031292439,
 0.0119375000,-0.0042939186,
 0.0119583333,-0.0044071674,
 0.0119791667,-0.0039875507,
 0.0120000000,-0.0045537949,
 0.0120208333,-0.0044870377,
 0.0120416667,-0.0042140484,
 0.0120625000,-0.0050938129,
 0.0120833333,-0.0045597553,
 0.0121041667,-0.0043308735,
 0.0121250000,-0.0037705898,
 0.0121458333,-0.0039267540,
 0.0121666667,-0.0029826164,
 0.0121875000,-0.0025284290,
 0.0122083333,-0.0024235249,
 0.0122291667,-9.75132E-004,
 0.0122500000,-0.0016856194,
 0.0122708333,-7.62939E-005,
 0.0122916667, 5.05447E-004,
 0.0123125000, 0.0013089180,
 0.0123333333, 0.0023376942,
 0.0123541667, 0.0028431416,
 0.0123750000, 0.0025856495,
 0.0123958333, 0.0032079220,
 0.0124166667, 0.0046169758,
 0.0124375000, 0.0041437149,
 0.0124583333, 0.0053501129,
 0.0124791667, 0.0047826767,
 0.0125000000, 0.0046682358,
 0.0125208333, 0.0056350231,
 0.0125416667, 0.0059354305,
 0.0125625000, 0.0049507618,
